StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q42,Q45,Q3,Q37,Q38,Q25#1_3,Q25#1_33,Q25#1_37,Q25#1_6,Q25#1_7,Q25#1_2,Q25#2_3,Q25#2_33,Q25#2_37,Q25#2_6,Q25#2_7,Q25#2_2,Q25#3_3,Q25#3_33,Q25#3_37,Q25#3_6,Q25#3_7,Q25#3_2,Q25#4_3,Q25#4_33,Q25#4_37,Q25#4_6,Q25#4_7,Q25#4_2,Q25#5_3,Q25#5_33,Q25#5_37,Q25#5_6,Q25#5_7,Q25#5_2,Q34#1_3,Q34#1_33,Q34#1_37,Q34#1_6,Q34#1_7,Q34#1_2,Q36,Q36_3_TEXT,Q30,Q31,Q39,Q48,Q49,Q50,Q51,Q53,Q55,Q17,Q18,Q9,Q32,Q47,Q31,Q33,Q48,Q34,Q35,Q49,Q19,Q20,Q37,Q38,Q39,Q40,Q44,Q41,Q56,Q58,Q57,Q42,Q43,Q43,MTurkCode
2017-11-19 17:34:00,2017-11-19 17:38:53,IP Address,24.13.239.226,100,293,True,2017-11-19 17:38:54,R_eDKDsZ5Y9u6TcNr,,,,,42.113693237305,-87.760902404785,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator","Clothes Washer,Refrigerator",,,,,7-10 years,,,7-10 years,,,Yes,,,Yes,,,$101-300,,,$101-300,,,0-30 days,,,0-30 days,,,Yes,,,No,,,Recycled it,,,Recycled it,Own,,Yes,2010,Mostly older (more than 5 years),No,,,,,,Other,Silicon Valley Power,,,,,,,,,,"Spouse, domestic partner, or roommate",,41-50 years old,Male,"White,American Indian or Alaska Native",">$160,000",Bachelor's degree or higher,3,Yes,2017,2,95050,"No, thank you.",ASIIBJHP327J7,2236486
2017-11-19 18:00:29,2017-11-19 18:06:02,IP Address,23.120.51.134,100,333,True,2017-11-19 18:06:03,R_sUmg6paZPocHwd3,,,,,32.795196533203,-116.96710205078,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator",,Yes,Probably.  It didn't occur to me to check.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Own,,Yes,2017,Mostly newer (5 years old or less),Yes,Less than 1 year,No,,,,San Diego Gas & Electric (SDG&E),,,,,,,,Family Electric Rate Assistance (FERA),,,You,,31-40 years old,Female,White,"$81,000-$160,000",Bachelor's degree or higher,4,Yes,2016,3,92019,,A22F87V55YZD8K,11001474
2017-11-19 18:04:42,2017-11-19 18:10:27,IP Address,108.244.255.220,100,344,True,2017-11-19 18:10:28,R_2bjokGAKjS13aBX,,,,,33.788604736328,-117.93060302734,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Refrigerator",,,1-3 years,1-3 years,4-6 years,,,4-6 years,No,Yes,Yes,,,Yes,Don't remember,$51-100,$51-100,,,Don't remember,31-60 days,>60 days,31-60 days,,,Don't remember,No,No,Yes,,,No,,Scrapped it,Scrapped it,,,Kept it,Own,,Yes,2012,Mostly older (more than 5 years),No,,,,,,Southern California Edison (SCE),,,,,Other,,,,,,Landlord,,21-30 years old,Female,White,"$21,000-$80,000",Some college,More than 4,Yes,2015,More than 4,92706,To clear things up the home is owned but I rent a room from the home in which my boyfriends parents own.,A3KHVTN9YAAG2,20641520
2017-11-19 18:21:17,2017-11-19 18:24:28,IP Address,162.211.147.75,100,190,True,2017-11-19 18:24:29,R_3n8FxyY5llUf6qT,,,,,34.016006469727,-118.49250030518,anonymous,EN,"Clothes Dryer,Clothes Washer,Refrigerator",Refrigerator,Refrigerator,,,,,,,,1-3 years,,,,,,Yes,,,,,,$51-100,,,,,,0-30 days,,,,,,No,,,,,,Sold it,Rent,,Yes,2014,Mostly newer (5 years old or less),No,,,,,,Los Angeles Department of Water and Power (LADWP),,,,,,,,,,,You,,21-30 years old,Female,"White,Black or African American","$21,000-$80,000",Some college,More than 4,Yes,2016,4,90401,,A2V67L01Q1HNDA,34071309
2017-11-19 18:24:34,2017-11-19 18:28:31,IP Address,47.41.28.147,100,236,True,2017-11-19 18:28:31,R_QnQuKHR22TZ74t3,,,,,33.811492919922,-118.1867980957,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Refrigerator",,,Less than 1 year,1-3 years,1-3 years,,,Less than 1 year,No,No,No,,,No,$50 or less,$51-100,$51-100,,,$50 or less,31-60 days,Don't remember,Don't remember,,,0-30 days,No,Yes,Yes,,,No,,,,,,,Rent,,Yes,2016,Mostly newer (5 years old or less),No,,,,,,Southern California Edison (SCE),,,,,California Alternate Rates for Energy (CARE),,1-2 years,,,,You,,41-50 years old,Male,Other,"$21,000-$80,000",Some college,2,No,,,90814,,AL7ZSWI642L2Q,92777602
2017-11-19 18:33:02,2017-11-19 18:38:11,IP Address,99.153.244.145,100,309,True,2017-11-19 18:38:12,R_2S0Pp8gD0DVKGV9,,,,,33.932907104492,-117.4907989502,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",Clothes Dryer,,,,Less than 1 year,,,,,,No,,,,,,$101-300,,,,,,0-30 days,,,,,,Yes,,,,,,,,,,,Own,,Yes,2016,Mostly newer (5 years old or less),Yes,Less than 1 year,No,,,,Southern California Edison (SCE),,,,,,,,,,,Other,Paid by mobile home park land owner and charged to me,61-70 years old,Female,White,"$21,000-$80,000",High school graduate or GED,1,No,,,92505,None,A3D0MHNQMGK1E1,21324867
2017-11-19 18:39:59,2017-11-19 18:45:55,IP Address,24.165.56.147,100,356,True,2017-11-19 18:45:56,R_3OrlRcQg1eOg1wp,,,,,22.083694458008,-159.35530090332,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator",,Yes,"Yes, we thought the rebate was so low that we didn't bother to sign up.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,No,,Mostly newer (5 years old or less),No,,,,,,San Diego Gas & Electric (SDG&E),,,,,,,,California Alternate Rates for Energy (CARE),,7-12 months,You,,21-30 years old,Male,White,"<$20,000",Bachelor's degree or higher,2,No,,,95519,no,A1N7GHHBH8GMVZ,75368602
2017-11-19 18:57:08,2017-11-19 18:59:01,IP Address,72.220.189.108,100,113,True,2017-11-19 18:59:02,R_3fVRzHgnpb2Kbmy,,,,,32.715301513672,-117.15730285645,anonymous,EN,"Window Air Conditioner,Water Heater,Refrigerator","Window Air Conditioner,Refrigerator",Window Air Conditioner,,,4-6 years,,,,,,Yes,,,,,,$50 or less,,,,,,>60 days,,,,,,No,,,,,,Kept it,,,,,,Rent,,Yes,2010,Mostly newer (5 years old or less),Yes,1-3 years,Yes,$51-100,No,SMall,San Diego Gas & Electric (SDG&E),,,,,,,,California Alternate Rates for Energy (CARE),,5-6 years,You,,21-30 years old,Female,White,"$21,000-$80,000",Some college,4,No,,,92116,Nope,A1965LD689F8U1,4363781
2017-11-19 19:03:05,2017-11-19 19:06:31,IP Address,72.197.19.227,100,205,True,2017-11-19 19:06:32,R_1hH9X5jTJeN3cPV,,,,,33.270095825195,-117.28440093994,anonymous,EN,"Clothes Dryer,Clothes Washer,Refrigerator",I did not purchase any of these,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2016,,No,,,,,,San Diego Gas & Electric (SDG&E),,,,,,,,,,,"Spouse, domestic partner, or roommate",,21-30 years old,Female,Hispanic or Latino,"$21,000-$80,000",Some college,3,Yes,2015,2,92058,,A3JMCLX49XVKVW,22381675
2017-11-19 18:59:14,2017-11-19 19:11:25,IP Address,142.129.43.23,100,730,True,2017-11-19 19:11:25,R_2dGxMDx3BzmJp6v,,,,,34.320999145508,-118.38299560547,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Water Heater,Refrigerator",Water Heater,,,,,,1-3 years,,,,,,No,,,,,,$51-100,,,,,,0-30 days,,,,,,Yes,,,,,,,,,Own,,No,,Mostly newer (5 years old or less),No,,,,,,Los Angeles Department of Water and Power (LADWP),,,,,,,,,,,"Spouse, domestic partner, or roommate",,41-50 years old,Female,Black or African American,"$21,000-$80,000",Bachelor's degree or higher,4,Yes,2012,3,91342,,A11TII7TICSW0N,16042762
2017-11-19 19:08:23,2017-11-19 19:12:09,IP Address,108.225.15.118,100,225,True,2017-11-19 19:12:09,R_2s0ZYyHh4FKLVNV,,,,,33.874801635742,-118.24060058594,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",Refrigerator,Refrigerator,,,,,,,,Don't remember,,,,,,Yes,,,,,,Don't remember,,,,,,Don't remember,,,,,,No,,,,,,Scrapped it,Rent,,No,,Mostly older (more than 5 years),No,,,,,,Southern California Edison (SCE),,,,,,,,,,,You,,31-40 years old,Female,"Asian,Other","$81,000-$160,000",Bachelor's degree or higher,3,No,,,90221,no,A1AV2O78FZEG5I,58734566
2017-11-19 19:15:48,2017-11-19 19:18:48,IP Address,104.174.245.108,100,179,True,2017-11-19 19:18:49,R_2WTk09KKeir027h,,,,,33.830993652344,-118.38749694824,anonymous,EN,"Water Heater,Refrigerator",Refrigerator,Refrigerator,,,,,,,,7-10 years,,,,,,No,,,,,,Don't remember,,,,,,0-30 days,,,,,,Yes,,,,,,,Rent,,No,,Mostly older (more than 5 years),No,,,,,,Southern California Edison (SCE),,,,,,,,,,,You,,41-50 years old,Female,White,"$21,000-$80,000",Bachelor's degree or higher,1,No,,,90277,No,A1ETLOGKGAQTHP,4380587
2017-11-19 19:25:11,2017-11-19 19:27:58,IP Address,108.89.206.74,100,166,True,2017-11-19 19:27:58,R_1GOKxkuqjHpobAy,,,,,32.569396972656,-117.01580047607,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,No,,Mostly older (more than 5 years),No,,,,,,San Diego Gas & Electric (SDG&E),,,,,,,,,,,You,,31-40 years old,Male,"White,Hispanic or Latino","$21,000-$80,000",High school graduate or GED,2,No,,,92154,,A27CT2BVA0FXWI,70637302
2017-11-19 19:25:59,2017-11-19 19:33:23,IP Address,76.232.102.28,100,443,True,2017-11-19 19:33:23,R_2EgHGapOvLGVhHj,,,,,35.188003540039,-119.21620178223,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator",,,,4-6 years,4-6 years,,,1-3 years,,Yes,Yes,,,Yes,,$51-100,$51-100,,,$51-100,,31-60 days,31-60 days,,,31-60 days,,No,Yes,,,No,,Sold it,Sold it,,,Recycled it,Own,,Yes,2009,Mostly newer (5 years old or less),No,,,,,,Pacific Gas and Electric Company (PG&E),,,,,,,,,,,You,,31-40 years old,Male,Asian,"$81,000-$160,000",Bachelor's degree or higher,More than 4,No,,,93311,,AYRGWIU5ROSVI,23342910
2017-11-19 19:35:45,2017-11-19 19:38:09,IP Address,75.51.144.15,100,143,True,2017-11-19 19:38:09,R_vJnlAcsI9XNQTcZ,,,,,37.311996459961,-121.96600341797,anonymous,EN,"Clothes Dryer,Clothes Washer,Refrigerator","Clothes Dryer,Clothes Washer",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,No,,Mostly older (more than 5 years),No,,,,,,Pacific Gas and Electric Company (PG&E),,,,,,,,,,,Landlord,,21-30 years old,Female,Asian,"$21,000-$80,000",Bachelor's degree or higher,4,No,,,94086,,A6U1XTEPKPG6A,66861673
2017-11-19 19:41:18,2017-11-19 19:45:21,IP Address,66.87.119.69,100,242,True,2017-11-19 19:45:21,R_1FMbxBg4Hmu43Cu,,,,,37.724899291992,-122.15609741211,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Pool pump/motor,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer","Clothes Dryer,Clothes Washer",,,,Less than 1 year,Less than 1 year,,,,,Yes,Yes,,,,,$101-300,$101-300,,,,,0-30 days,0-30 days,,,,,Yes,Yes,,,,,Recycled it,Recycled it,,,,Rent,,Yes,2012,Mostly newer (5 years old or less),No,,,,,,Pacific Gas and Electric Company (PG&E),,,,,,,,,,,Landlord,,31-40 years old,Male,Asian,"$21,000-$80,000",Some college,4,Yes,2012,3,95148,No,A2OE676XHEWL03,17947951
2017-11-19 19:57:24,2017-11-19 19:59:08,IP Address,169.231.9.63,100,103,True,2017-11-19 19:59:08,R_z2XfhEOwDCHQRe9,,,,,34.432907104492,-119.83709716797,anonymous,EN,"Clothes Dryer,Clothes Washer,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator",,,,1-3 years,1-3 years,,,1-3 years,,No,No,,,No,,Don't remember,Don't remember,,,Don't remember,,Don't remember,Don't remember,,,Don't remember,,No,No,,,No,,,,,,,Own,,No,,,No,,,,,,Southern California Edison (SCE),,,,,,,,,,,You,,21-30 years old,Male,Asian,"$21,000-$80,000",Bachelor's degree or higher,3,No,,,92603,,AMNFU3CPH5W0L,53089505
2017-11-19 20:01:47,2017-11-19 20:04:21,IP Address,69.62.227.95,100,153,True,2017-11-19 20:04:22,R_tXp6uQPS0wZciU9,,,,,38.716094970703,-121.36259460449,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Own,,No,,Mostly older (more than 5 years),Yes,Less than 1 year,No,,,,Sacramento Municipal Utility District (SMUD),,,,,,,,,,,"Spouse, domestic partner, or roommate",,21-30 years old,Male,White,"$21,000-$80,000",Bachelor's degree or higher,4,Yes,2016,3,95843,N/A,A151J0PEI1RKM7,15870116
2017-11-19 20:06:33,2017-11-19 20:11:23,IP Address,104.172.57.252,100,289,True,2017-11-19 20:11:23,R_ONADTj3KCvSXtUB,,,,,33.995803833008,-117.81890106201,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,No,,Mostly older (more than 5 years),No,,,,,,Southern California Edison (SCE),,,,,Energy Savings Assistance Program,,,,,,Other,Parents,21-30 years old,Female,Asian,"$21,000-$80,000",Bachelor's degree or higher,2,No,,,91748,no,AK150017OCFM9,1366423
2017-11-19 20:17:44,2017-11-19 20:20:35,IP Address,47.154.193.227,100,170,True,2017-11-19 20:20:35,R_tQdMWLYsmvx4L8l,,,,,33.781600952148,-118.18589782715,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",,,,Less than 1 year,4-6 years,Don't remember,,Don't remember,,Yes,Yes,Yes,,Yes,,$50 or less,$50 or less,Don't remember,,Don't remember,,31-60 days,Don't remember,Don't remember,,Don't remember,,Yes,No,No,,No,,Sold it,Sold it,Sold it,,Sold it,Own,,No,,Mostly older (more than 5 years),Yes,Less than 1 year,No,,,,Southern California Edison (SCE),,,,,California Alternate Rates for Energy (CARE),,3-4 years,,,,You,,31-40 years old,Male,Asian,"$21,000-$80,000",Some college,2,No,,,90806,No,A1GP77RMMFGHLD,79783717
2017-11-19 20:57:07,2017-11-19 21:03:50,IP Address,104.175.35.99,100,403,True,2017-11-19 21:03:51,R_1pX5OK0JI6FQpmx,,,,,34.059906005859,-118.31030273438,anonymous,EN,Refrigerator,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2017,Mostly older (more than 5 years),No,,,,,,Los Angeles Department of Water and Power (LADWP),,,,,,,,,,,"Spouse, domestic partner, or roommate",,21-30 years old,Female,Black or African American,"$21,000-$80,000",Bachelor's degree or higher,1,Yes,2016,More than 4,90006,,A2RY5PICFAIBYS,16436581
2017-11-19 21:09:55,2017-11-19 21:15:33,IP Address,122.164.216.225,100,338,True,2017-11-19 21:15:34,R_3eyq4E4AZLswME1,,,,,13.083297729492,80.283294677734,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Washer,Refrigerator",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,No,,Mostly newer (5 years old or less),No,,,,,,Southern California Edison (SCE),,,,,,,,,,,You,,31-40 years old,Male,Asian,"$21,000-$80,000",Bachelor's degree or higher,3,Yes,2016,2,94303,Good.,A15YUZ5RUNA6FI,84990276
2017-11-19 21:40:07,2017-11-19 21:43:12,IP Address,99.110.212.141,100,184,True,2017-11-19 21:43:12,R_DGF8gezTZCgAUPT,,,,,37.721694946289,-122.44439697266,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator","Clothes Dryer,Clothes Washer",,,,Less than 1 year,Less than 1 year,,,,,No,No,,,,,$51-100,$51-100,,,,,0-30 days,0-30 days,,,,,Yes,Yes,,,,,,,,,,Own,,No,,Mostly newer (5 years old or less),Yes,Less than 1 year,No,,,,Pacific Gas and Electric Company (PG&E),,,,,,,,,,,"Spouse, domestic partner, or roommate",,21-30 years old,Female,Asian,"$21,000-$80,000",Some college,3,No,,,94112,,A3B4IQFHD1LEKS,66354170
2017-11-19 21:56:39,2017-11-19 22:01:53,IP Address,23.240.80.224,100,314,True,2017-11-19 22:01:54,R_7QD7KLX9ImecFH3,,,,,33.840301513672,-118.35389709473,anonymous,EN,"Window Air Conditioner,Refrigerator","Window Air Conditioner,Water Heater,Refrigerator",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2009,Mostly newer (5 years old or less),No,,,,,,Southern California Edison (SCE),,,,,Energy Savings Assistance Program,,,,,,You,,51-60 years old,Male,White,"$21,000-$80,000",Some college,4,Yes,2013,3,90503,No,AYUVZ28HTW1GS,47048709
2017-11-19 22:00:20,2017-11-19 22:02:43,IP Address,108.251.56.86,100,143,True,2017-11-19 22:02:44,R_1Leq943jsOXRHpj,,,,,33.525604248047,-117.61909484863,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Pool pump/motor,Refrigerator","Clothes Dryer,Clothes Washer,Pool pump/motor,Refrigerator",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Own,,No,,Mostly older (more than 5 years),No,,,,,,San Diego Gas & Electric (SDG&E),,,,,,,,,,,"Spouse, domestic partner, or roommate",,31-40 years old,Male,"White,Hispanic or Latino","$21,000-$80,000",Some college,3,No,,,92675,No.,A3HWJUL2SS2QNT,34669637
2017-11-19 22:02:01,2017-11-19 22:06:41,IP Address,76.168.184.67,100,280,True,2017-11-19 22:06:42,R_YY1KxtkOMUMYlk5,,,,,33.874298095703,-118.37210083008,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer","Clothes Dryer,Clothes Washer",,,,4-6 years,4-6 years,,,,,Yes,Yes,,,,,$51-100,$51-100,,,,,0-30 days,0-30 days,,,,,Yes,Yes,,,,,Recycled it,Recycled it,,,,Own,,No,,Mostly older (more than 5 years),No,,,,,,Southern California Edison (SCE),,,,,,,,,,,You,,41-50 years old,Female,White,"$81,000-$160,000",Bachelor's degree or higher,4,No,,,90278,,AWFB9MQTPYOXN,78311703
2017-11-19 21:58:49,2017-11-19 22:10:05,IP Address,106.51.21.175,100,675,True,2017-11-19 22:10:05,R_T6obRuliAn366S5,,,,,12.983306884766,77.583312988281,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Water Heater",Water Heater,,,,,,1-3 years,,,,,,No,,,,,,$50 or less,,,,,,0-30 days,,,,,,No,,,,,,,,,Own,,No,,,No,,,,,,Pacific Gas and Electric Company (PG&E),,Energy Savings Assistance Program,,,,,,,,,"Spouse, domestic partner, or roommate",,31-40 years old,Female,White,"$81,000-$160,000",Bachelor's degree or higher,3,No,,,95945,No,A8TNLQFNI1GVX,37603101
2017-11-19 22:08:07,2017-11-19 22:12:25,IP Address,184.53.48.123,100,258,True,2017-11-19 22:12:25,R_1iq8NuBSVFHdhzp,,,,,34.054397583008,-118.2440032959,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,No,,Mostly newer (5 years old or less),No,,,,,,Pacific Gas and Electric Company (PG&E),,SmartRate,,,,,,,,,You,,31-40 years old,Female,"White,American Indian or Alaska Native","$81,000-$160,000",Some college,3,Yes,2012,2,95726,Not that I can think of,A1EB3IQBNU3K0R,58032397
2017-11-19 22:15:27,2017-11-19 22:20:12,IP Address,75.43.35.231,100,284,True,2017-11-19 22:20:12,R_3FRkL0DeD48k1Za,,,,,38.272201538086,-121.22889709473,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",I did not purchase any of these,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2009,Mostly older (more than 5 years),No,,,,,,Pacific Gas and Electric Company (PG&E),,,,,,,,,,,You,,41-50 years old,Male,Asian,"$21,000-$80,000",Bachelor's degree or higher,1,No,,,95340,,AO33H4GL9KZX9,31742313
2017-11-19 22:17:22,2017-11-19 22:23:21,IP Address,106.51.21.175,100,358,True,2017-11-19 22:23:21,R_1GVnXr4fLVtQeqF,,,,,12.983306884766,77.583312988281,anonymous,EN,"Water Heater,Refrigerator","Water Heater,Refrigerator",Refrigerator,,,,,,,,1-3 years,,,,,,No,,,,,,$50 or less,,,,,,31-60 days,,,,,,No,,,,,,,Own,,No,,Mostly newer (5 years old or less),No,,,,,,Pacific Gas and Electric Company (PG&E),,California Alternate Rates for Energy (CARE),,1-2 years,,,,,,,"Spouse, domestic partner, or roommate",,31-40 years old,Female,White,"$21,000-$80,000",Bachelor's degree or higher,3,No,,,95945,Nothing,AVUMY6ED2FB2N,9448294
2017-11-19 22:24:26,2017-11-19 22:28:05,IP Address,99.60.73.17,100,218,True,2017-11-19 22:28:05,R_1H19JR2pubmdagY,,,,,38.672897338867,-121.14880371094,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator",Clothes Dryer,,,,Less than 1 year,,,,,,No,,,,,,$50 or less,,,,,,0-30 days,,,,,,Yes,,,,,,,,,,,Rent,,No,,Mostly older (more than 5 years),No,,,,,,Sacramento Municipal Utility District (SMUD),,,,,,,,,,,"Spouse, domestic partner, or roommate",,31-40 years old,Female,White,"$21,000-$80,000",Bachelor's degree or higher,More than 4,Yes,2008,4,95630,"No, thanks!",A26XF8O4XRL8JA,45336932
2017-11-19 22:34:40,2017-11-19 22:41:14,IP Address,106.51.21.175,100,394,True,2017-11-19 22:41:14,R_2c4WUtgFJQCAXxX,,,,,12.983306884766,77.583312988281,anonymous,,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Washer,Water Heater",Water Heater,,,,,,1-3 years,,,,,,Yes,,,,,,$50 or less,,,,,,0-30 days,,,,,,Yes,,,,,,Sold it,,,Own,,No,,Mostly newer (5 years old or less),No,,,,,,Pacific Gas and Electric Company (PG&E),,Energy Savings Assistance Program,,,,,,,,,"Spouse, domestic partner, or roommate",,31-40 years old,Female,White,"$21,000-$80,000",Bachelor's degree or higher,2,No,,,95945,NO,A1WQ446NO2FRSK,52851415
2017-11-19 22:36:04,2017-11-19 22:46:27,IP Address,47.150.202.164,100,623,True,2017-11-19 22:46:28,R_3mlrYlfaQoSvdGI,,,,,34.577606201172,-117.15919494629,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Washer,Refrigerator",Clothes Washer,,,,,Don't remember,,,,,,No,,,,,,Don't remember,,,,,,Don't remember,,,,,,Yes,,,,,,,,,,Rent,,Yes,2013,Mostly older (more than 5 years),No,,,,,,Southern California Edison (SCE),,,,,California Alternate Rates for Energy (CARE),,3-4 years,,,,You,,31-40 years old,Female,Black or African American,"<$20,000",Bachelor's degree or higher,1,No,,,92345,no,AJ86CAZX0QCE9,36114272
2017-11-19 22:40:42,2017-11-19 22:47:38,IP Address,73.41.3.240,100,416,True,2017-11-19 22:47:39,R_Q4gEkcvG9KilU1X,,,,,37.413803100586,-120.58990478516,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",Clothes Washer,,,,,Less than 1 year,,,,,,No,,,,,,$50 or less,,,,,,0-30 days,,,,,,No,,,,,,,,,,Rent,,Yes,2014,Mostly older (more than 5 years),No,,,,,,Other,merced irrigation,,,,,,,,,,You,,31-40 years old,Female,Hispanic or Latino,"$21,000-$80,000",Some college,More than 4,Yes,2015,More than 4,95341,,A3F4O88JWZFBJF,57016949
2017-11-19 22:54:04,2017-11-19 22:57:10,IP Address,173.244.48.167,100,185,True,2017-11-19 22:57:10,R_3j2wJtEjaLET9vs,,,,,34.054397583008,-118.2440032959,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Pool pump/motor,Refrigerator","Pool pump/motor,Refrigerator",Refrigerator,,,,,,,,Less than 1 year,,,,,,Yes,,,,,,$50 or less,,,,,,0-30 days,,,,,,Yes,,,,,,Recycled it,Rent,,No,,Mostly older (more than 5 years),No,,,,,,Sacramento Municipal Utility District (SMUD),,,,,,,,,,,Landlord,,41-50 years old,Female,White,"$81,000-$160,000",Bachelor's degree or higher,1,No,,,95621,no,A6K6UZ8LNL65F,90790789
2017-11-20 00:11:46,2017-11-20 00:15:01,IP Address,97.90.1.60,100,194,True,2017-11-20 00:15:01,R_QiEl6AYSkvZDZnj,,,,,33.947204589844,-117.99510192871,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Pool pump/motor,Refrigerator","Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator",,,,4-6 years,4-6 years,,,4-6 years,,Yes,Yes,,,Yes,,$101-300,$101-300,,,$51-100,,0-30 days,0-30 days,,,0-30 days,,Yes,Yes,,,Yes,,Scrapped it,Scrapped it,,,Kept it,Own,,No,,Mostly newer (5 years old or less),Yes,1-3 years,No,,,,Southern California Edison (SCE),,,,,,,,,,,You,,41-50 years old,Female,White,">$160,000",Bachelor's degree or higher,More than 4,Yes,2012,4,90603,,A23GFQ4YFGPV9S,9543457
